timestamps,TP9,AF7,AF8,TP10,Right AUX
1744258516.087,-31.250,-27.832,-37.598,-23.926,-58.594
1744258516.091,62.012,-8.301,215.332,34.668,-14.160
1744258516.095,-1.953,-31.738,19.043,-11.230,-42.480
1744258516.098,-124.512,-55.664,-268.555,-76.660,-26.367
1744258516.102,-91.797,-39.062,-132.812,-46.387,1.465
1744258516.106,26.855,-18.555,162.109,3.906,-75.684
1744258516.110,10.742,-27.832,90.820,-16.602,-97.656
1744258516.114,-113.281,-48.340,-228.516,-65.430,-90.332
1744258516.118,-121.582,-42.480,-230.957,-55.176,-10.742
1744258516.122,-9.766,-12.695,109.375,-2.930,40.039
1744258516.126,25.879,-13.184,179.199,0.977,-37.598
1744258516.130,-82.031,-37.109,-150.391,-40.527,-134.766
1744258516.134,-138.672,-42.969,-277.344,-53.711,-67.871
1744258516.137,-37.109,-26.855,19.043,-34.180,73.730
1744258516.141,29.785,-20.020,179.688,-15.625,24.902
1744258516.145,-43.457,-36.621,-75.684,-47.852,-53.223
1744258516.149,-119.629,-52.246,-278.320,-77.637,-12.207
1744258516.153,-62.988,-27.832,-59.082,-41.504,-2.441
1744258516.157,35.156,-8.301,194.336,12.207,-20.508
1744258516.161,-1.953,-28.809,32.227,-21.484,-63.965
1744258516.165,-99.609,-47.363,-255.371,-78.125,-80.566
1744258516.169,-80.078,-30.273,-137.207,-56.641,5.859
1744258516.173,20.996,-10.742,178.223,-20.996,-16.113
1744258516.177,35.645,-17.090,127.930,-21.973,-63.965
1744258516.180,-70.312,-35.645,-204.590,-64.941,-64.941
1744258516.184,-105.469,-34.180,-219.727,-77.637,-4.883
1744258516.188,-7.324,-13.672,94.238,-17.090,43.457
1744258516.192,30.273,-20.020,158.203,-8.789,-31.738
1744258516.196,-59.570,-41.992,-153.320,-66.406,-99.121
1744258516.200,-110.352,-41.504,-276.855,-62.500,-104.492
1744258516.204,-23.438,-26.855,16.113,-21.973,-65.430
1744258516.208,48.340,-20.020,201.172,8.301,-33.691
1744258516.212,-30.762,-41.016,-23.926,-39.062,-69.336
1744258516.216,-126.953,-49.316,-235.840,-82.520,-75.195
1744258516.220,-70.801,-35.156,-54.688,-40.039,21.973
1744258516.223,37.109,-26.855,192.383,4.395,98.145
1744258516.227,11.719,-35.156,55.176,-11.230,-51.758
1744258516.231,-101.074,-49.805,-245.117,-55.176,-100.098
1744258516.235,-85.449,-40.039,-174.805,-26.855,-4.883
1744258516.239,39.551,-20.996,139.160,16.602,-12.695
1744258516.243,49.805,-31.250,128.906,9.277,-60.547
1744258516.247,-62.988,-53.223,-176.758,-32.227,-83.984
1744258516.251,-91.797,-53.223,-219.727,-38.086,-43.457
1744258516.255,7.812,-36.621,86.426,15.137,-0.977
1744258516.259,54.199,-25.879,187.988,31.250,-21.973
1744258516.263,-42.969,-38.574,-87.891,-12.695,-81.055
1744258516.266,-112.305,-45.898,-243.652,-38.574,-65.918
1744258516.270,-23.926,-37.109,-4.883,0.000,-24.902
1744258516.274,63.965,-30.273,194.336,37.598,-37.598
1744258516.278,-7.324,-40.039,5.371,2.441,-124.023
1744258516.282,-101.562,-59.082,-252.441,-39.551,-136.719
1744258516.286,-57.617,-39.551,-111.816,-18.555,-39.062
1744258516.290,46.387,-12.695,181.641,24.902,3.906
1744258516.294,29.297,-18.555,99.609,12.207,-12.695
1744258516.298,-89.844,-38.574,-210.449,-43.457,-31.738
1744258516.302,-89.355,-35.156,-173.828,-38.086,-27.344
1744258516.306,39.551,-14.648,156.738,19.043,27.832
1744258516.309,65.430,-11.719,178.223,29.297,-59.082
1744258516.313,-49.316,-35.645,-136.719,-27.832,-165.527
1744258516.317,-97.168,-43.945,-229.980,-59.570,-57.129
1744258516.321,0.977,-19.531,45.898,-15.137,37.109
1744258516.325,66.406,-10.742,185.059,14.160,17.578
1744258516.329,-18.066,-29.785,-67.871,-27.344,-15.625
1744258516.333,-98.145,-33.691,-253.418,-49.316,9.766
1744258516.337,-27.832,-16.113,-28.320,-6.348,88.867
1744258516.341,61.035,-5.371,204.102,20.020,100.586
1744258516.345,9.766,-19.531,27.344,-10.742,-6.836
1744258516.348,-87.891,-34.668,-239.746,-49.316,-22.949
1744258516.352,-64.941,-20.996,-119.141,-21.973,63.965
1744258516.356,40.527,-5.371,181.152,15.625,32.227
1744258516.360,36.133,-14.160,114.746,-4.395,-42.480
1744258516.364,-89.355,-40.527,-200.684,-45.410,-74.219
1744258516.368,-109.375,-44.434,-198.730,-57.129,-108.398
1744258516.372,8.789,-12.695,126.465,-8.301,-41.504
1744258516.376,45.898,-9.277,163.086,2.930,-17.578
1744258516.380,-66.406,-41.016,-153.809,-41.016,-84.961
1744258516.384,-127.930,-48.340,-241.211,-47.852,-42.969
1744258516.388,-31.738,-21.973,43.945,-18.555,-43.945
1744258516.391,40.039,-17.090,198.730,-12.695,-66.406
1744258516.395,-36.133,-41.016,-50.781,-57.129,-68.848
1744258516.399,-125.000,-53.223,-261.230,-88.379,-74.219
1744258516.403,-64.941,-30.762,-39.551,-47.852,7.324
1744258516.407,38.574,-15.137,218.262,-1.465,40.527
1744258516.411,-5.371,-37.598,57.129,-32.227,-76.660
1744258516.415,-106.934,-50.293,-233.887,-72.754,-68.359
1744258516.419,-90.332,-37.109,-147.461,-48.340,40.039
1744258516.423,14.648,-22.949,157.715,4.883,44.922
1744258516.427,13.672,-31.250,130.859,-1.465,-12.207
1744258516.431,-94.238,-45.410,-187.500,-56.152,-81.543
1744258516.434,-114.258,-41.504,-217.773,-72.754,16.113
1744258516.438,-7.812,-25.879,84.961,-20.996,62.500
1744258516.442,35.156,-16.602,168.945,-2.441,-94.238
1744258516.446,-65.918,-34.668,-124.512,-45.898,-153.320
1744258516.450,-117.676,-42.969,-254.883,-71.289,-60.547
1744258516.454,-27.344,-20.996,24.414,-27.344,13.184
1744258516.458,37.598,-17.090,190.918,10.742,-16.113
1744258516.462,-21.973,-35.156,-48.828,-28.809,-5.859
1744258516.466,-104.004,-39.551,-252.930,-80.566,38.574
1744258516.470,-68.848,-31.738,-92.285,-43.457,-16.602
1744258516.473,48.340,-16.113,170.410,4.883,-25.391
1744258516.477,25.879,-25.879,72.266,-20.508,-69.336
1744258516.481,-100.586,-46.875,-238.281,-62.988,-149.414
1744258516.485,-86.914,-35.645,-185.059,-47.363,-93.750
1744258516.489,29.297,-26.367,140.137,10.254,-11.230
1744258516.493,53.711,-33.691,132.324,11.230,-39.062
1744258516.497,-55.176,-28.320,-169.922,-38.574,-110.840
1744258516.501,-105.957,-28.320,-224.121,-53.223,-60.059
1744258516.505,-9.766,-20.996,48.828,-32.227,2.930
1744258516.509,38.086,-11.719,153.320,-24.414,-36.621
1744258516.513,-59.082,-24.414,-119.629,-66.406,-59.570
1744258516.516,-135.254,-36.133,-284.180,-87.402,-13.184
1744258516.520,-61.523,-20.996,-45.898,-46.875,19.043
1744258516.524,17.578,-7.812,160.645,-37.598,-1.465
1744258516.528,-41.504,-20.508,-29.297,-72.754,-51.758
1744258516.532,-145.020,-35.156,-275.391,-99.609,-27.344
1744258516.536,-107.910,-24.902,-118.164,-92.285,47.852
1744258516.540,9.766,-13.184,147.949,-41.504,20.508
1744258516.544,-14.160,-10.742,64.941,-39.062,-13.184
1744258516.548,-132.324,-24.414,-217.773,-104.980,-29.785
1744258516.552,-114.258,-28.320,-196.289,-100.098,8.789
1744258516.556,-0.977,-8.789,125.000,-41.016,107.422
1744258516.559,20.508,-8.301,155.273,-27.344,70.312
1744258516.563,-84.473,-30.273,-170.898,-75.195,9.277
1744258516.567,-123.047,-33.691,-269.531,-87.402,6.348
1744258516.571,-20.020,-17.090,29.785,-35.156,-7.324
1744258516.575,45.898,-12.207,191.406,-1.953,-59.082
1744258516.579,-34.180,-38.086,-73.242,-39.062,-122.559
1744258516.583,-111.328,-49.805,-272.949,-72.754,-78.125
1744258516.587,-42.480,-27.832,-45.410,-29.297,-17.578
1744258516.591,47.363,-11.230,208.984,20.020,-70.312
1744258516.595,6.348,-21.484,34.180,-20.508,-178.711
1744258516.598,-88.867,-41.504,-254.883,-69.824,-167.969
1744258516.602,-74.219,-38.086,-150.879,-45.410,-58.594
1744258516.606,22.949,-21.973,146.484,-1.953,-18.066
1744258516.610,29.785,-22.461,98.633,-5.371,-23.438
1744258516.614,-71.777,-41.016,-208.984,-46.875,-58.594
1744258516.618,-80.566,-43.457,-220.215,-42.969,-49.316
1744258516.622,30.762,-20.508,107.910,20.508,72.754
1744258516.626,62.988,-21.973,179.688,12.695,-0.977
1744258516.630,-39.062,-40.527,-129.883,-47.363,-121.094
1744258516.634,-91.797,-37.598,-238.281,-56.641,-98.145
1744258516.638,2.441,-10.742,49.316,-21.973,26.855
1744258516.641,76.172,-2.441,205.566,6.836,76.172
1744258516.645,-7.812,-29.785,-61.035,-36.133,-25.879
1744258516.649,-78.613,-41.992,-288.086,-70.801,-80.078
1744258516.653,-5.859,-20.020,-66.895,-30.762,-45.898
1744258516.657,65.918,-2.930,194.824,19.531,1.465
1744258516.661,22.949,-18.066,39.062,2.930,-54.688
1744258516.665,-86.426,-41.992,-255.859,-73.242,-111.328
1744258516.669,-62.500,-34.668,-166.992,-55.664,-23.926
1744258516.673,67.871,-6.836,159.668,7.812,2.441
1744258516.677,63.477,-6.348,140.137,-1.953,-51.270
1744258516.681,-67.871,-35.156,-200.684,-45.898,-40.527
1744258516.684,-87.891,-34.180,-216.309,-44.922,22.949
1744258516.688,32.715,-4.395,128.906,-9.277,114.258
1744258516.692,80.078,-5.859,194.824,2.930,36.133
1744258516.696,-23.926,-42.480,-130.859,-39.062,-75.684
1744258516.700,-89.355,-48.340,-253.418,-56.152,-34.180
1744258516.704,-1.953,-19.043,18.066,-3.418,8.789
1744258516.708,69.336,-8.301,195.312,27.832,-77.148
1744258516.712,-5.859,-28.320,-20.508,-14.648,-191.406
1744258516.716,-99.609,-39.551,-255.371,-53.223,-182.129
1744258516.720,-54.199,-24.902,-97.168,-38.574,-97.168
1744258516.724,48.828,-8.789,171.875,4.395,-43.457
1744258516.727,22.949,-19.531,62.988,-18.066,-121.582
1744258516.731,-92.285,-37.598,-218.262,-57.129,-175.781
1744258516.735,-90.332,-32.227,-161.133,-34.668,-73.730
1744258516.739,39.551,-17.090,135.254,4.395,-54.199
1744258516.743,46.875,-24.902,141.113,2.441,-131.836
1744258516.747,-69.824,-47.852,-164.551,-59.082,-113.281
1744258516.751,-94.238,-50.293,-245.117,-72.754,-75.684
1744258516.755,3.418,-23.438,61.035,-20.996,-28.809
1744258516.759,58.594,-14.160,173.340,-5.859,-64.453
1744258516.763,-20.996,-36.621,-108.887,-42.969,-98.633
1744258516.766,-101.074,-46.387,-265.137,-60.547,-53.711
1744258516.770,-33.203,-31.738,-24.414,-27.832,-36.133
1744258516.774,48.340,-23.438,185.547,2.441,-45.410
1744258516.778,-3.418,-34.668,8.301,-31.738,-56.641
1744258516.782,-99.121,-41.992,-243.164,-64.941,-47.363
1744258516.786,-64.453,-35.156,-125.977,-22.949,-25.391
1744258516.790,28.809,-24.902,152.832,14.160,29.297
1744258516.794,5.859,-32.715,76.172,-11.719,19.043
1744258516.798,-101.562,-52.734,-231.934,-55.176,-47.852
1744258516.802,-103.516,-45.410,-203.613,-44.434,-20.508
1744258516.806,8.301,-25.879,116.211,2.930,36.133
1744258516.809,31.738,-30.762,157.227,1.953,74.707
1744258516.813,-69.824,-48.828,-144.043,-46.875,-24.902
1744258516.817,-113.281,-50.781,-236.816,-58.105,-64.453
1744258516.821,-13.672,-31.738,45.410,0.000,45.410
1744258516.825,51.270,-21.484,200.195,8.789,-36.621
1744258516.829,-35.156,-38.086,-49.316,-40.039,-65.918
1744258516.833,-111.328,-43.945,-253.418,-53.223,21.484
1744258516.837,-44.922,-25.391,-41.992,-20.508,7.324
1744258516.841,40.039,-16.602,192.871,1.953,-32.227
1744258516.845,-3.906,-36.621,17.578,-24.902,-62.500
1744258516.848,-109.375,-51.270,-266.602,-59.570,-95.215
1744258516.852,-89.844,-35.156,-162.598,-31.250,-94.727
1744258516.856,26.855,-13.184,154.297,4.883,-7.324
1744258516.860,37.598,-16.113,108.887,-19.531,61.035
1744258516.864,-68.359,-39.062,-215.332,-60.059,76.172
1744258516.868,-100.586,-44.922,-222.656,-55.176,58.105
1744258516.872,13.184,-22.949,109.863,-19.531,17.578
1744258516.876,50.781,-16.113,187.012,-11.230,-61.035
1744258516.880,-59.570,-40.039,-131.836,-41.016,-90.820
1744258516.884,-107.910,-47.363,-266.602,-63.965,1.465
1744258516.888,-17.090,-26.367,14.160,-35.156,56.641
1744258516.891,55.664,-13.672,186.035,-1.953,85.938
1744258516.895,-17.578,-27.344,-50.293,-26.367,28.320
1744258516.899,-112.793,-41.504,-280.762,-71.289,-95.703
1744258516.903,-49.805,-22.461,-85.938,-42.969,9.766
1744258516.907,42.480,-4.883,177.734,-3.418,-7.324
1744258516.911,1.953,-20.020,49.805,-29.297,-105.469
1744258516.915,-106.445,-41.504,-231.445,-70.801,-40.039
1744258516.919,-91.309,-33.203,-150.879,-49.805,-12.695
1744258516.923,33.691,-11.230,165.039,7.812,-0.488
1744258516.927,23.926,-26.855,130.859,-3.418,-36.621
1744258516.931,-106.445,-50.293,-197.266,-55.176,-80.566
1744258516.934,-133.789,-44.922,-211.914,-61.035,-5.859
1744258516.938,-15.625,-30.762,83.008,-19.531,16.113
1744258516.942,33.691,-27.344,161.133,-6.348,-64.453
1744258516.946,-67.871,-50.781,-121.094,-65.430,-83.008
1744258516.950,-137.207,-53.223,-256.836,-95.703,-61.523
1744258516.954,-47.363,-30.762,7.324,-47.363,-34.180
1744258516.958,46.875,-21.484,187.988,-6.836,3.906
1744258516.962,-17.090,-41.016,-30.762,-39.551,14.160
1744258516.966,-114.258,-54.688,-267.090,-71.289,44.922
1744258516.970,-70.801,-40.039,-104.492,-48.340,72.754
1744258516.974,36.621,-26.855,157.227,-8.301,110.840
1744258516.977,15.137,-40.527,40.039,-17.090,27.832
1744258516.981,-98.145,-55.176,-252.441,-68.359,-46.875
1744258516.985,-93.262,-46.875,-204.102,-62.012,-4.883
1744258516.989,34.668,-27.832,112.305,1.953,12.695
1744258516.993,48.828,-30.273,145.020,0.000,-24.414
1744258516.997,-90.820,-55.664,-159.180,-54.199,-18.555
1744258517.001,-126.953,-60.547,-228.516,-61.035,28.809
1744258517.005,-8.301,-39.062,68.359,-14.648,19.531
1744258517.009,45.410,-31.738,190.918,1.465,-17.090
1744258517.013,-51.270,-44.434,-58.594,-34.668,-79.102
1744258517.016,-150.879,-56.152,-227.051,-52.734,-54.199
1744258517.020,-72.266,-41.504,-10.742,-20.508,65.430
1744258517.024,25.879,-29.297,186.035,12.695,30.273
1744258517.028,-23.438,-47.852,12.695,-18.555,-56.641
